FEE_DATA_SOURCE,TRAN_DT,TRAN_AM,LCTN_ID,CITY_NM,REP NAME,GRANDPARENT_CORP_DBA_NM,PARENT_,CHILD_LCTN_DBA_NM,latitude,longitude,preprocessed_address,preprocessed_partial_address
Settlement,2025-04-06,1448.25,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-02-15,240.41,717200068889,FLORENCE,"Bugg, S",BIG BLUE MOVING LLC,BIG BLUE MOVING LLC,BIG BLUE MOVING LLC,,,401 DUDLEY TRACE FLORENCE KY 41042,41042 FLORENCE KY
Settlement,2025-03-26,56.79,717200121886,GALLATIN,"Duff, T",HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,36.390167810787,-86.44699883869,207 NORTH WATER AVENUE GALLATIN TN 37066,37066 GALLATIN TN
Settlement,2025-04-01,184.82,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-03-25,1861.73,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-03-04,361.38,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-02-25,136.77,717200082880,SOMERSET,SkyUnassigned,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,,,145 SOUTH HIGHWAY 27 SOMERSET KY 42501,42501 SOMERSET KY
Settlement,2025-03-25,52.53,717200102886,FLEMINGSBURG,"Bugg, S",A & H WHOLESALE FLEMINGB,A & H WHOLESALE FLEMINGB,A & H WHOLESALE FLEMINGB,38.416682053105,-83.72566436939,395 WEST WATER STREET FLEMINGSBURG KY 41041,41041 FLEMINGSBURG KY
Settlement,2025-01-07,22.66,717200037884,LAFAYETTE,"Duff, T",SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,,,2744 HIGHWAY 52 WEST LAFAYETTE TN 37083,37083 LAFAYETTE TN
Settlement,2025-04-03,8308.3,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-04-04,67.11,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-02-20,1548.11,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-02-12,232.32,717200037884,LAFAYETTE,"Duff, T",SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,,,2744 HIGHWAY 52 WEST LAFAYETTE TN 37083,37083 LAFAYETTE TN
Settlement,2025-04-08,596.25,717200167889,LEXINGTON,"Ransdell, S",LOUIS FLOWER,LOUIS FLOWER,LOUIS FLOWER,37.992842356562,-84.495285955665,3389 TATES CREEK ROAD LEXINGTON KY 40502,40502 LEXINGTON KY
Settlement,2025-03-29,1210.57,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-04-03,103.25,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-02-21,22.66,717200037884,LAFAYETTE,"Duff, T",SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,,,2744 HIGHWAY 52 WEST LAFAYETTE TN 37083,37083 LAFAYETTE TN
Settlement,2025-02-12,92.93,717200084886,BEAVER DAM,"Duff, T",BRADLEYS BODY SHOP INC,BRADLEYS BODY SHOP INC,BRADLEYS BODY SHOP INC,37.406645608465,-86.873633651562,324 EAST 5TH STREET BEAVER DAM KY 42320,42320 BEAVER DAM KY
Settlement,2025-03-19,2.06,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-02-22,1660.24,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-01-22,771.96,717200037884,LAFAYETTE,"Duff, T",SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,,,2744 HIGHWAY 52 WEST LAFAYETTE TN 37083,37083 LAFAYETTE TN
Settlement,2025-03-09,125.0,717200136884,GALLATIN,"Duff, T",SAVIOR TOWING,SAVIOR TOWING,SAVIOR TOWING,,,1111 AVITT LANE GALLATIN TN 37206,37206 GALLATIN TN
Settlement,2025-03-29,21.89,717200102886,FLEMINGSBURG,"Bugg, S",A & H WHOLESALE FLEMINGB,A & H WHOLESALE FLEMINGB,A & H WHOLESALE FLEMINGB,38.416682053105,-83.72566436939,395 WEST WATER STREET FLEMINGSBURG KY 41041,41041 FLEMINGSBURG KY
Settlement,2025-02-22,1907.22,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-04-08,953.09,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-02-15,766.15,717200068889,FLORENCE,"Bugg, S",BIG BLUE MOVING LLC,BIG BLUE MOVING LLC,BIG BLUE MOVING LLC,,,401 DUDLEY TRACE FLORENCE KY 41042,41042 FLORENCE KY
Settlement,2025-04-08,755.84,717200078888,SPRINGFIELD,"Traynor, T",ALL AMERICAN READY MIX,ALL AMERICAN READY MIX,ALL AMERICAN READY MIX,39.829427073054,-89.679478601429,2 BUECKER LANE SPRINGFIELD IL 62707,62707 SPRINGFIELD IL
Settlement,2025-03-25,85.57,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-03-26,258.37,717200058880,SPRINGFIELD,"Lawhon, H",JONATHAN BUCK,JONATHAN BUCK,JONATHAN BUCK,,,3831 OLD STATE HIGHWAY 11 SPRINGFIELD TN 37172,37172 SPRINGFIELD TN
Settlement,2025-03-23,2368.2,717200110889,ALBUQUERQUE,"Bugg, S",LOBOS MOVING,LOBOS MOVING,LOBOS MOVING,,,1115 FIQUEROA NE ALBUQUERQUE NM 87123,87123 ALBUQUERQUE NM
Settlement,2025-03-20,258.13,717200133881,COLUMBIA,"Bugg, S",CRYSTAL CLEAN,CRYSTAL CLEAN,CRYSTAL CLEAN,34.065942272294,-81.190145612042,116 STEPHENSON LANE COLUMBIA SC 29212,29212 COLUMBIA SC
Settlement,2025-04-03,26.27,717200102886,FLEMINGSBURG,"Bugg, S",A & H WHOLESALE FLEMINGB,A & H WHOLESALE FLEMINGB,A & H WHOLESALE FLEMINGB,38.416682053105,-83.72566436939,395 WEST WATER STREET FLEMINGSBURG KY 41041,41041 FLEMINGSBURG KY
Settlement,2025-03-13,184.82,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-03-28,258.13,717200132883,LEXINGTON,"Bugg, S",THE RIGHT CHOICE,THE RIGHT CHOICE,THE RIGHT CHOICE,,,2860 JENNA REST LEXINGTON KY 40511,40511 LEXINGTON KY
Settlement,2025-03-27,552.9,717200118882,CINCINNATI,"Black, S",ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,39.145058231726,-84.54149785695,3411 SPRING GROVE AVENUE CINCINNATI OH 45225,45225 CINCINNATI OH
Settlement,2025-03-06,372.53,717200078888,SPRINGFIELD,"Traynor, T",ALL AMERICAN READY MIX,ALL AMERICAN READY MIX,ALL AMERICAN READY MIX,39.829427073054,-89.679478601429,2 BUECKER LANE SPRINGFIELD IL 62707,62707 SPRINGFIELD IL
Settlement,2025-02-14,1886.1,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-01-22,22.66,717200037884,LAFAYETTE,"Duff, T",SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,,,2744 HIGHWAY 52 WEST LAFAYETTE TN 37083,37083 LAFAYETTE TN
Settlement,2025-03-12,103.25,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-03-26,327.75,717160010889,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,35.973009274749,-83.919327466625,200 EAST MAGNOLIA AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-03-20,700.14,717200118882,CINCINNATI,"Black, S",ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,39.145058231726,-84.54149785695,3411 SPRING GROVE AVENUE CINCINNATI OH 45225,45225 CINCINNATI OH
Settlement,2025-02-06,1670.1,717200040888,FARMERS BRANCH,"Bugg, S",CRETEX CONCRETE INC,CRETEX CONCRETE INC,CRETEX CONCRETE INC,32.911681311501,-96.887987203503,2665 VILLA CREEK DRIVE FARMERS BRANCH TX 75234,75234 FARMERS BRANCH TX
Settlement,2025-03-15,134.23,717200099884,PERRY,"Traynor, T",AESTHETIC NURSE,AESTHETIC NURSE,AESTHETIC NURSE,39.431203722372,-91.674823945624,109 EAST MAIN STREET PERRY MO 63462,63462 PERRY MO
Settlement,2025-03-27,1175.01,717200169885,IRVINE,SkyUnassigned,CLEAN CAREFUL MOVING,CLEAN CAREFUL MOVING,CLEAN CAREFUL MOVING,33.669424865352,-117.846997777266,65 EAST PLATINE IRVINE CA 92612,92612 IRVINE CA
Settlement,2025-03-11,1000.0,717200105889,FRENCHBURG,"Bugg, S",NEIGHBORS GARAGE,NEIGHBORS GARAGE,NEIGHBORS GARAGE,,,OLD US HIGHWAY 460 FRENCHBURG KY 40322,40322 FRENCHBURG KY
Settlement,2025-02-25,1910.65,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-17,250.01,717200133881,COLUMBIA,"Bugg, S",CRYSTAL CLEAN,CRYSTAL CLEAN,CRYSTAL CLEAN,34.065942272294,-81.190145612042,116 STEPHENSON LANE COLUMBIA SC 29212,29212 COLUMBIA SC
Settlement,2025-03-03,2065.05,717200113883,AUBURN,"Duff, T",GENESIS READY MIX,GENESIS READY MIX,GENESIS READY MIX,,,55 CEDAR SPRINGS LANE AUBURN KY 42206,42206 AUBURN KY
Settlement,2025-04-03,415.88,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-27,299.19,717160010889,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,35.973009274749,-83.919327466625,200 EAST MAGNOLIA AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-02-13,450.0,717200086881,FRANKLIN,"Duff, T",GILBERT MONUMENT COMPANY,GILBERT MONUMENT COMPANY,GILBERT MONUMENT COMPANY,36.722464067276,-86.581872534769,325 WEST CEDAR STREET FRANKLIN KY 42134,42134 FRANKLIN KY
Settlement,2025-04-04,286.2,717160010889,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,35.973009274749,-83.919327466625,200 EAST MAGNOLIA AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-03-24,1480.12,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-04-03,271.35,717160012885,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,OLD CITY KITCHENS,35.972275584595,-83.918388047723,218 EAST DEPOT AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-03-10,386.6,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-26,3759.85,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-02-25,2.07,717200106887,BOWLING GREEN,"Duff, T",STARK MOTOR CO,STARK MOTOR CO,STARK MOTOR CO,,,1049 U.S. 31 WEST BYPASS BOWLING GREEN KY 42101,42101 BOWLING GREEN KY
Settlement,2025-03-06,129.07,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-04-01,631.59,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-03-02,2658.89,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-24,822.11,717200118882,CINCINNATI,"Black, S",ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,39.145058231726,-84.54149785695,3411 SPRING GROVE AVENUE CINCINNATI OH 45225,45225 CINCINNATI OH
Settlement,2025-03-12,380.08,717200118882,CINCINNATI,"Black, S",ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,39.145058231726,-84.54149785695,3411 SPRING GROVE AVENUE CINCINNATI OH 45225,45225 CINCINNATI OH
Settlement,2025-02-25,2199.28,717200081882,RUSSELLVILLE,"Duff, T",SHOEMAKE TRUCK REPAIR,SHOEMAKE TRUCK REPAIR,SHOEMAKE TRUCK REPAIR,,,302 HANCOCK LAKE ROAD RUSSELLVILLE KY 42276,42276 RUSSELLVILLE KY
Settlement,2025-03-22,49.25,717200102886,FLEMINGSBURG,"Bugg, S",A & H WHOLESALE FLEMINGB,A & H WHOLESALE FLEMINGB,A & H WHOLESALE FLEMINGB,38.416682053105,-83.72566436939,395 WEST WATER STREET FLEMINGSBURG KY 41041,41041 FLEMINGSBURG KY
Settlement,2025-03-10,103.25,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-03-07,1208.05,717200109881,FLEMING ISLAND,"Ramirez, A",JAX BUDGET MOVERS,JAX BUDGET MOVERS,JAX BUDGET MOVERS,30.11810332368,-81.740948517128,1748 EAGLE WATCH DRIVE FLEMING ISLAND FL 32003,32003 FLEMING ISLAND FL
Settlement,2025-03-24,340.38,717200074887,BOWLING GREEN,"Duff, T",BOWEN TIRE,BOWEN TIRE,BOWEN TIRE,36.98110353758,-86.402881134031,704 BRIARWOOD COURT BOWLING GREEN KY 42104,42104 BOWLING GREEN KY
Settlement,2025-03-13,12.84,717200147881,SULLIVAN,"Ramirez, A",HOOSIER SPORTS CARDS,HOOSIER SPORTS CARDS,HOOSIER SPORTS CARDS,39.095649025987,-87.408302740237,19 N. COURT STREET SULLIVAN IN 47882,47882 SULLIVAN IN
Settlement,2025-03-06,389.69,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-10,1.07,717200115888,TERRE HAUTE,"Ramirez, A",HOOSIERS SPORTS CARDS 1,HOOSIERS SPORTS CARDS 1,HOOSIERS SPORTS CARDS 1,39.462988856713,-87.376017841177,2800 POPLAR STREET TERRE HAUTE IN 47803,47803 TERRE HAUTE IN
Settlement,2025-03-17,2.06,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-03-29,309.76,717200106887,BOWLING GREEN,"Duff, T",STARK MOTOR CO,STARK MOTOR CO,STARK MOTOR CO,,,1049 U.S. 31 WEST BYPASS BOWLING GREEN KY 42101,42101 BOWLING GREEN KY
Settlement,2025-03-24,61.95,717200121886,GALLATIN,"Duff, T",HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,36.390167810787,-86.44699883869,207 NORTH WATER AVENUE GALLATIN TN 37066,37066 GALLATIN TN
Settlement,2025-03-03,516.26,717200082880,SOMERSET,SkyUnassigned,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,,,145 SOUTH HIGHWAY 27 SOMERSET KY 42501,42501 SOMERSET KY
Settlement,2025-02-21,530.07,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-07,10.7,717200115888,TERRE HAUTE,"Ramirez, A",HOOSIERS SPORTS CARDS 1,HOOSIERS SPORTS CARDS 1,HOOSIERS SPORTS CARDS 1,39.462988856713,-87.376017841177,2800 POPLAR STREET TERRE HAUTE IN 47803,47803 TERRE HAUTE IN
Settlement,2025-03-19,2017.53,717200040888,FARMERS BRANCH,"Bugg, S",CRETEX CONCRETE INC,CRETEX CONCRETE INC,CRETEX CONCRETE INC,32.911681311501,-96.887987203503,2665 VILLA CREEK DRIVE FARMERS BRANCH TX 75234,75234 FARMERS BRANCH TX
Settlement,2025-04-02,81.57,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-03-25,1101.93,717200107885,CHANDLER,"Garcia, B",DEL SOL FOUNTAINS,DEL SOL FOUNTAINS,DEL SOL FOUNTAINS,33.281630030715,-111.841277151714,1703 SOUTH ARIZONA AVENUE CHANDLER AZ 85286,85286 CHANDLER AZ
Settlement,2025-03-17,2.06,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-03-24,98.09,717200133881,COLUMBIA,"Bugg, S",CRYSTAL CLEAN,CRYSTAL CLEAN,CRYSTAL CLEAN,34.065942272294,-81.190145612042,116 STEPHENSON LANE COLUMBIA SC 29212,29212 COLUMBIA SC
Settlement,2025-04-03,2417.19,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-27,8159.01,717200037884,LAFAYETTE,"Duff, T",SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,,,2744 HIGHWAY 52 WEST LAFAYETTE TN 37083,37083 LAFAYETTE TN
Settlement,2025-03-24,1414.56,717200081882,RUSSELLVILLE,"Duff, T",SHOEMAKE TRUCK REPAIR,SHOEMAKE TRUCK REPAIR,SHOEMAKE TRUCK REPAIR,,,302 HANCOCK LAKE ROAD RUSSELLVILLE KY 42276,42276 RUSSELLVILLE KY
Settlement,2025-03-17,2270.28,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-04-04,939.0,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-24,1424.74,717200118882,CINCINNATI,"Black, S",ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,39.145058231726,-84.54149785695,3411 SPRING GROVE AVENUE CINCINNATI OH 45225,45225 CINCINNATI OH
Settlement,2025-03-20,45.37,717200074887,BOWLING GREEN,"Duff, T",BOWEN TIRE,BOWEN TIRE,BOWEN TIRE,36.98110353758,-86.402881134031,704 BRIARWOOD COURT BOWLING GREEN KY 42104,42104 BOWLING GREEN KY
Settlement,2025-03-21,67.11,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-03-15,330.41,717200110889,ALBUQUERQUE,"Bugg, S",LOBOS MOVING,LOBOS MOVING,LOBOS MOVING,,,1115 FIQUEROA NE ALBUQUERQUE NM 87123,87123 ALBUQUERQUE NM
Settlement,2025-03-20,108.42,717200121886,GALLATIN,"Duff, T",HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,36.390167810787,-86.44699883869,207 NORTH WATER AVENUE GALLATIN TN 37066,37066 GALLATIN TN
Settlement,2025-03-21,6195.15,717200106887,BOWLING GREEN,"Duff, T",STARK MOTOR CO,STARK MOTOR CO,STARK MOTOR CO,,,1049 U.S. 31 WEST BYPASS BOWLING GREEN KY 42101,42101 BOWLING GREEN KY
Settlement,2025-03-27,826.0,717200100880,AIKEN,"Bugg, S",A TO B MOVING & SERVICES,A TO B MOVING & SERVICES,A TO B MOVING & SERVICES,33.66511503694,-81.613225256302,1286 BACON ROAD AIKEN SC 29805,29805 AIKEN SC
Settlement,2025-04-05,1289.52,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-24,645.43,717200039880,CORBIN,"Bugg, S",CREEKSTONE RENTALS INC,CREEKSTONE RENTALS INC,CREEKSTONE RENTALS INC,36.888897309945,-84.193037158207,77 CREEKSTONE DRIVE CORBIN KY 40701,40701 CORBIN KY
Settlement,2025-02-14,10514.9,717200068889,FLORENCE,"Bugg, S",BIG BLUE MOVING LLC,BIG BLUE MOVING LLC,BIG BLUE MOVING LLC,,,401 DUDLEY TRACE FLORENCE KY 41042,41042 FLORENCE KY
Settlement,2025-04-02,1144.33,717200040888,FARMERS BRANCH,"Bugg, S",CRETEX CONCRETE INC,CRETEX CONCRETE INC,CRETEX CONCRETE INC,32.911681311501,-96.887987203503,2665 VILLA CREEK DRIVE FARMERS BRANCH TX 75234,75234 FARMERS BRANCH TX
Settlement,2025-03-17,1148.48,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-19,2958.19,717200081882,RUSSELLVILLE,"Duff, T",SHOEMAKE TRUCK REPAIR,SHOEMAKE TRUCK REPAIR,SHOEMAKE TRUCK REPAIR,,,302 HANCOCK LAKE ROAD RUSSELLVILLE KY 42276,42276 RUSSELLVILLE KY
Settlement,2025-04-02,634.36,717200144888,NASHVILLE,SkyUnassigned,STEPHENS MILLWORK,STEPHENS MILLWORK,STEPHENS MILLWORK,,,104 SUNSET DRIVE NASHVILLE TN 37207,37207 NASHVILLE TN
Settlement,2025-03-31,1342.28,717200140886,BOWLING GREEN,"Duff, T",RYAN MOTOR SALES,RYAN MOTOR SALES,RYAN MOTOR SALES,36.974695258276,-86.472859341734,2028 RUSSELLVILLE ROAD BOWLING GREEN KY 42101,42101 BOWLING GREEN KY
Settlement,2025-03-15,597.45,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-02-26,953.61,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-26,848.22,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-10,309.76,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-03-28,135.89,717200147881,SULLIVAN,"Ramirez, A",HOOSIER SPORTS CARDS,HOOSIER SPORTS CARDS,HOOSIER SPORTS CARDS,39.095649025987,-87.408302740237,19 N. COURT STREET SULLIVAN IN 47882,47882 SULLIVAN IN
